,id,label,fn,valid
44,000648,squirrel,cifar100/train/small_mammals/squirrel/squirrel_s_000648.png,0
45,000978,bridge,cifar100/train/large_man-made_outdoor_things/bridge/footbridge_s_000978.png,0
46,000584,sweet_pepper,cifar100/train/fruit_and_vegetables/sweet_pepper/sweet_pepper_s_000584.png,0
47,001271,bottle,cifar100/train/food_containers/bottle/whiskey_bottle_s_001271.png,0
48,001188,train,cifar100/train/vehicles_1/train/boat_train_s_001188.png,0
49,001404,tractor,cifar100/train/vehicles_2/tractor/dozer_s_001404.png,0
50,000292,bridge,cifar100/train/large_man-made_outdoor_things/bridge/lift_bridge_s_000292.png,0
51,000069,snail,cifar100/train/non-insect_invertebrates/snail/helix_aspersa_s_000069.png,0
52,001962,caterpillar,cifar100/train/insects/caterpillar/caterpillar_s_001962.png,0
53,000023,crocodile,cifar100/train/reptiles/crocodile/crocodile_s_000023.png,0
54,000369,snail,cifar100/train/non-insect_invertebrates/snail/garden_snail_s_000369.png,0
55,002426,rabbit,cifar100/train/small_mammals/rabbit/lapin_s_002426.png,0
56,000017,bus,cifar100/train/vehicles_1/bus/bus_s_000017.png,0
57,001253,sunflower,cifar100/train/flowers/sunflower/sunflower_s_001253.png,0
58,001772,apple,cifar100/train/fruit_and_vegetables/apple/red_delicious_s_001772.png,0
59,000652,turtle,cifar100/train/reptiles/turtle/turtle_s_000652.png,0
60,000617,television,cifar100/train/household_electrical_devices/television/tv_s_000617.png,0
61,000768,plain,cifar100/train/large_natural_outdoor_scenes/plain/field_s_000768.png,0
62,000203,orange,cifar100/train/fruit_and_vegetables/orange/temple_orange_s_000203.png,0
63,000123,lion,cifar100/train/large_carnivores/lion/panthera_leo_s_000123.png,0
64,000214,rocket,cifar100/train/vehicles_2/rocket/rocket_s_000214.png,0
65,000104,maple_tree,cifar100/train/trees/maple_tree/silver_maple_s_000104.png,0
66,000325,bus,cifar100/train/vehicles_1/bus/bus_s_000325.png,0
67,001176,wardrobe,cifar100/train/household_furniture/wardrobe/wardrobe_s_001176.png,0
68,000671,sea,cifar100/train/large_natural_outdoor_scenes/sea/adriatic_sea_s_000671.png,0
69,001483,streetcar,cifar100/train/vehicles_2/streetcar/streetcar_s_001483.png,0
70,000271,porcupine,cifar100/train/medium_mammals/porcupine/hedgehog_s_000271.png,0
71,000012,boy,cifar100/train/people/boy/ball_boy_s_000012.png,0
72,001432,sweet_pepper,cifar100/train/fruit_and_vegetables/sweet_pepper/bell_pepper_s_001432.png,0
73,002236,table,cifar100/train/household_furniture/table/table_s_002236.png,0
74,001697,dinosaur,cifar100/train/reptiles/dinosaur/ankylosaurus_s_001697.png,0
75,000223,bus,cifar100/train/vehicles_1/bus/bus_s_000223.png,0
76,001646,sunflower,cifar100/train/flowers/sunflower/sunflower_s_001646.png,0
77,000648,sunflower,cifar100/train/flowers/sunflower/sunflower_s_000648.png,0
78,000627,otter,cifar100/train/aquatic_mammals/otter/lutra_canadensis_s_000627.png,0
79,000972,ray,cifar100/train/fish/ray/stingray_s_000972.png,0
80,000162,pickup_truck,cifar100/train/vehicles_1/pickup_truck/pickup_truck_s_000162.png,0
81,000118,dinosaur,cifar100/train/reptiles/dinosaur/edmontonia_s_000118.png,0
82,000038,lawn_mower,cifar100/train/vehicles_2/lawn_mower/motor_mower_s_000038.png,0
83,000257,sunflower,cifar100/train/flowers/sunflower/sunflower_s_000257.png,0
84,000611,fox,cifar100/train/medium_mammals/fox/fox_s_000611.png,0
85,001922,lizard,cifar100/train/reptiles/lizard/gecko_s_001922.png,0
86,000041,aquarium_fish,cifar100/train/fish/aquarium_fish/carassius_auratus_s_000041.png,0
87,000048,pear,cifar100/train/fruit_and_vegetables/pear/bosc_s_000048.png,0
88,001667,flatfish,cifar100/train/fish/flatfish/flounder_s_001667.png,0
89,001157,bridge,cifar100/train/large_man-made_outdoor_things/bridge/drawbridge_s_001157.png,0
90,002157,clock,cifar100/train/household_electrical_devices/clock/clock_s_002157.png,0
91,000616,lamp,cifar100/train/household_electrical_devices/lamp/electric_lamp_s_000616.png,0
92,000235,beetle,cifar100/train/insects/beetle/beetle_s_000235.png,0
93,000072,seal,cifar100/train/aquatic_mammals/seal/break_seal_s_000072.png,0
94,001803,beetle,cifar100/train/insects/beetle/beetle_s_001803.png,0
95,000712,snake,cifar100/train/reptiles/snake/hognose_snake_s_000712.png,0
96,000743,orange,cifar100/train/fruit_and_vegetables/orange/sweet_orange_s_000743.png,0
97,000723,sweet_pepper,cifar100/train/fruit_and_vegetables/sweet_pepper/bell_pepper_s_000723.png,0
98,000770,snail,cifar100/train/non-insect_invertebrates/snail/snail_s_000770.png,0
99,002657,dolphin,cifar100/train/aquatic_mammals/dolphin/dolphin_s_002657.png,0
100,000256,otter,cifar100/train/aquatic_mammals/otter/river_otter_s_000256.png,0
101,000459,couch,cifar100/train/household_furniture/couch/couch_s_000459.png,0
102,000936,maple_tree,cifar100/train/trees/maple_tree/silver_maple_s_000936.png,0
103,001336,table,cifar100/train/household_furniture/table/breakfast_table_s_001336.png,0
104,001213,motorcycle,cifar100/train/vehicles_1/motorcycle/motorcycle_s_001213.png,0
105,000865,leopard,cifar100/train/large_carnivores/leopard/panthera_pardus_s_000865.png,0
106,000295,lizard,cifar100/train/reptiles/lizard/gecko_s_000295.png,0
107,002619,plain,cifar100/train/large_natural_outdoor_scenes/plain/serengeti_s_002619.png,0
108,001894,wolf,cifar100/train/large_carnivores/wolf/wolf_pup_s_001894.png,0
109,001676,seal,cifar100/train/aquatic_mammals/seal/seal_s_001676.png,0
110,manual-shrew023,shrew,cifar100/train/small_mammals/shrew/manual-shrew023.png,0
111,000511,orchid,cifar100/train/flowers/orchid/orchid_s_000511.png,0
112,000001,whale,cifar100/train/aquatic_mammals/whale/right_whale_s_000001.png,0
113,000993,caterpillar,cifar100/train/insects/caterpillar/caterpillar_s_000993.png,0
114,000761,skyscraper,cifar100/train/large_man-made_outdoor_things/skyscraper/skyscraper_s_000761.png,0
115,000254,rabbit,cifar100/train/small_mammals/rabbit/lapin_s_000254.png,0
116,000577,rabbit,cifar100/train/small_mammals/rabbit/rabbit_ears_s_000577.png,0
117,001631,skyscraper,cifar100/train/large_man-made_outdoor_things/skyscraper/skyscraper_s_001631.png,0
118,000170,lizard,cifar100/train/reptiles/lizard/flying_gecko_s_000170.png,0
119,001487,plate,cifar100/train/food_containers/plate/plate_iron_s_001487.png,0
120,000618,lamp,cifar100/train/household_electrical_devices/lamp/electric_lamp_s_000618.png,0
121,001098,cloud,cifar100/train/large_natural_outdoor_scenes/cloud/cirrocumulus_s_001098.png,0
122,001874,rabbit,cifar100/train/small_mammals/rabbit/rabbit_s_001874.png,0
123,000978,boy,cifar100/train/people/boy/male_child_s_000978.png,0
124,000065,otter,cifar100/train/aquatic_mammals/otter/river_otter_s_000065.png,0
125,000283,porcupine,cifar100/train/medium_mammals/porcupine/hedgehog_s_000283.png,0
126,002725,bicycle,cifar100/train/vehicles_1/bicycle/bicycle_s_002725.png,0
127,000147,kangaroo,cifar100/train/large_omnivores_and_herbivores/kangaroo/wallaby_s_000147.png,0
128,001204,cup,cifar100/train/food_containers/cup/goblet_s_001204.png,0
129,000417,keyboard,cifar100/train/household_electrical_devices/keyboard/computer_keyboard_s_000417.png,0
130,001814,couch,cifar100/train/household_furniture/couch/couch_s_001814.png,0
131,000099,chimpanzee,cifar100/train/large_omnivores_and_herbivores/chimpanzee/chimp_s_000099.png,0
132,000321,lawn_mower,cifar100/train/vehicles_2/lawn_mower/power_mower_s_000321.png,0
133,000244,tulip,cifar100/train/flowers/tulip/tulipa_clusiana_s_000244.png,0
134,001906,fox,cifar100/train/medium_mammals/fox/red_fox_s_001906.png,0
135,000461,baby,cifar100/train/people/baby/baby_s_000461.png,0
136,002011,skyscraper,cifar100/train/large_man-made_outdoor_things/skyscraper/world_trade_center_s_002011.png,0
137,000625,hamster,cifar100/train/small_mammals/hamster/syrian_hamster_s_000625.png,0
138,001095,castle,cifar100/train/large_man-made_outdoor_things/castle/castle_s_001095.png,0
139,000952,spider,cifar100/train/non-insect_invertebrates/spider/spider_s_000952.png,0
140,000716,shark,cifar100/train/fish/shark/shark_s_000716.png,0
141,001223,girl,cifar100/train/people/girl/little_girl_s_001223.png,0
142,002158,lamp,cifar100/train/household_electrical_devices/lamp/lamp_s_002158.png,0
143,000472,lawn_mower,cifar100/train/vehicles_2/lawn_mower/motor_mower_s_000472.png,0
144,000295,tank,cifar100/train/vehicles_2/tank/armoured_combat_vehicle_s_000295.png,0
145,001164,bottle,cifar100/train/food_containers/bottle/beer_bottle_s_001164.png,0
146,001108,couch,cifar100/train/household_furniture/couch/sofa_s_001108.png,0
147,002872,table,cifar100/train/household_furniture/table/table_s_002872.png,0
148,001109,shark,cifar100/train/fish/shark/mako_shark_s_001109.png,0
149,001283,flatfish,cifar100/train/fish/flatfish/plaice_s_001283.png,0
150,001947,spider,cifar100/train/non-insect_invertebrates/spider/spider_s_001947.png,0
151,000806,possum,cifar100/train/medium_mammals/possum/possum_s_000806.png,0
152,000163,worm,cifar100/train/non-insect_invertebrates/worm/nematode_s_000163.png,0
153,000134,motorcycle,cifar100/train/vehicles_1/motorcycle/dirt_bike_s_000134.png,0
154,000208,train,cifar100/train/vehicles_1/train/car_train_s_000208.png,0
155,001063,lion,cifar100/train/large_carnivores/lion/lion_s_001063.png,0
156,001309,streetcar,cifar100/train/vehicles_2/streetcar/streetcar_s_001309.png,0
157,000297,bicycle,cifar100/train/vehicles_1/bicycle/ordinary_bicycle_s_000297.png,0
158,000478,whale,cifar100/train/aquatic_mammals/whale/right_whale_s_000478.png,0
159,000043,squirrel,cifar100/train/small_mammals/squirrel/eastern_grey_squirrel_s_000043.png,0
160,001643,shrew,cifar100/train/small_mammals/shrew/shrew_s_001643.png,0
161,000239,orchid,cifar100/train/flowers/orchid/butterfly_orchid_s_000239.png,0
162,000239,bicycle,cifar100/train/vehicles_1/bicycle/safety_bicycle_s_000239.png,0
163,001997,whale,cifar100/train/aquatic_mammals/whale/whale_s_001997.png,0
164,000002,shrew,cifar100/train/small_mammals/shrew/common_shrew_s_000002.png,0
165,000881,wolf,cifar100/train/large_carnivores/wolf/gray_wolf_s_000881.png,0
166,000945,skyscraper,cifar100/train/large_man-made_outdoor_things/skyscraper/skyscraper_s_000945.png,0
167,001049,bed,cifar100/train/household_furniture/bed/built_in_bed_s_001049.png,0
168,000794,pickup_truck,cifar100/train/vehicles_1/pickup_truck/pickup_s_000794.png,0
169,001963,road,cifar100/train/large_man-made_outdoor_things/road/byway_s_001963.png,0
170,000139,bottle,cifar100/train/food_containers/bottle/whiskey_bottle_s_000139.png,0
171,001674,willow_tree,cifar100/train/trees/willow_tree/willow_tree_s_001674.png,0
172,002839,plain,cifar100/train/large_natural_outdoor_scenes/plain/field_s_002839.png,0
173,000845,tiger,cifar100/train/large_carnivores/tiger/panthera_tigris_s_000845.png,0
174,002497,skunk,cifar100/train/medium_mammals/skunk/skunk_s_002497.png,0
175,000406,bed,cifar100/train/household_furniture/bed/bed_s_000406.png,0
176,000070,motorcycle,cifar100/train/vehicles_1/motorcycle/motorcycle_s_000070.png,0
177,000049,boy,cifar100/train/people/boy/male_child_s_000049.png,0
178,002399,cockroach,cifar100/train/insects/cockroach/cockroach_s_002399.png,0
179,000744,bottle,cifar100/train/food_containers/bottle/beer_bottle_s_000744.png,0
180,001479,sweet_pepper,cifar100/train/fruit_and_vegetables/sweet_pepper/sweet_pepper_s_001479.png,0
181,002600,television,cifar100/train/household_electrical_devices/television/television_s_002600.png,0
182,001244,possum,cifar100/train/medium_mammals/possum/opossum_s_001244.png,0
183,000952,sweet_pepper,cifar100/train/fruit_and_vegetables/sweet_pepper/bell_pepper_s_000952.png,0
184,000270,orange,cifar100/train/fruit_and_vegetables/orange/jaffa_orange_s_000270.png,0
185,001300,castle,cifar100/train/large_man-made_outdoor_things/castle/palace_s_001300.png,0
186,000221,plain,cifar100/train/large_natural_outdoor_scenes/plain/field_s_000221.png,0
187,002051,sea,cifar100/train/large_natural_outdoor_scenes/sea/sea_s_002051.png,0
188,001449,ray,cifar100/train/fish/ray/electric_ray_s_001449.png,0
189,000047,wolf,cifar100/train/large_carnivores/wolf/grey_wolf_s_000047.png,0
190,000049,tank,cifar100/train/vehicles_2/tank/armored_combat_vehicle_s_000049.png,0
191,000449,bottle,cifar100/train/food_containers/bottle/pop_bottle_s_000449.png,0
192,001384,television,cifar100/train/household_electrical_devices/television/surveillance_system_s_001384.png,0
193,000689,poppy,cifar100/train/flowers/poppy/poppy_s_000689.png,0
194,000466,orchid,cifar100/train/flowers/orchid/orchid_s_000466.png,0
195,001198,train,cifar100/train/vehicles_1/train/car_train_s_001198.png,0
196,000556,caterpillar,cifar100/train/insects/caterpillar/cankerworm_s_000556.png,0
197,001580,rocket,cifar100/train/vehicles_2/rocket/icbm_s_001580.png,0
198,001075,snail,cifar100/train/non-insect_invertebrates/snail/snail_s_001075.png,0
199,000727,beetle,cifar100/train/insects/beetle/beetle_s_000727.png,0
200,000058,tulip,cifar100/train/flowers/tulip/tulip_s_000058.png,0
201,000189,tank,cifar100/train/vehicles_2/tank/armored_combat_vehicle_s_000189.png,0
202,002167,possum,cifar100/train/medium_mammals/possum/opossum_s_002167.png,0
203,001564,whale,cifar100/train/aquatic_mammals/whale/rorqual_s_001564.png,0
204,000057,bridge,cifar100/train/large_man-made_outdoor_things/bridge/lift_bridge_s_000057.png,0
205,000294,spider,cifar100/train/non-insect_invertebrates/spider/argiope_aurantia_s_000294.png,0
206,000572,keyboard,cifar100/train/household_electrical_devices/keyboard/computer_keyboard_s_000572.png,0
207,001644,crocodile,cifar100/train/reptiles/crocodile/crocodile_s_001644.png,0
208,000725,palm_tree,cifar100/train/trees/palm_tree/palm_tree_s_000725.png,0
209,000397,orchid,cifar100/train/flowers/orchid/orchid_s_000397.png,0
210,001099,streetcar,cifar100/train/vehicles_2/streetcar/streetcar_s_001099.png,0
211,000573,bee,cifar100/train/insects/bee/apis_mellifera_s_000573.png,0
212,000783,caterpillar,cifar100/train/insects/caterpillar/caterpillar_s_000783.png,0
213,000546,skyscraper,cifar100/train/large_man-made_outdoor_things/skyscraper/wtc_s_000546.png,0
214,000910,cloud,cifar100/train/large_natural_outdoor_scenes/cloud/cirrocumulus_s_000910.png,0
215,000316,house,cifar100/train/large_man-made_outdoor_things/house/bungalow_s_000316.png,0
216,001192,maple_tree,cifar100/train/trees/maple_tree/acer_saccharum_s_001192.png,0
217,001498,motorcycle,cifar100/train/vehicles_1/motorcycle/minibike_s_001498.png,0
218,001468,maple_tree,cifar100/train/trees/maple_tree/acer_saccharinum_s_001468.png,0
219,001609,baby,cifar100/train/people/baby/infant_s_001609.png,0
220,000520,bus,cifar100/train/vehicles_1/bus/bus_s_000520.png,0
221,001498,turtle,cifar100/train/reptiles/turtle/turtle_s_001498.png,0
222,000171,raccoon,cifar100/train/medium_mammals/raccoon/raccoon_s_000171.png,0
223,000154,dinosaur,cifar100/train/reptiles/dinosaur/ankylosaur_s_000154.png,0
224,000212,dolphin,cifar100/train/aquatic_mammals/dolphin/common_dolphin_s_000212.png,0
225,000192,castle,cifar100/train/large_man-made_outdoor_things/castle/castle_s_000192.png,0
226,001210,boy,cifar100/train/people/boy/altar_boy_s_001210.png,0
227,001454,keyboard,cifar100/train/household_electrical_devices/keyboard/computer_keyboard_s_001454.png,0
228,000416,streetcar,cifar100/train/vehicles_2/streetcar/streetcar_s_000416.png,0
229,001100,apple,cifar100/train/fruit_and_vegetables/apple/eating_apple_s_001100.png,0
230,001141,bridge,cifar100/train/large_man-made_outdoor_things/bridge/lift_bridge_s_001141.png,0
231,000540,willow_tree,cifar100/train/trees/willow_tree/salix_alba_s_000540.png,0
232,000275,bus,cifar100/train/vehicles_1/bus/minibus_s_000275.png,0
233,000139,ray,cifar100/train/fish/ray/butterfly_ray_s_000139.png,0
234,000927,clock,cifar100/train/household_electrical_devices/clock/clock_s_000927.png,0
235,001753,porcupine,cifar100/train/medium_mammals/porcupine/hedgehog_s_001753.png,0
236,001055,skyscraper,cifar100/train/large_man-made_outdoor_things/skyscraper/skyscraper_s_001055.png,0
237,000692,bowl,cifar100/train/food_containers/bowl/bowl_s_000692.png,0
238,001529,tractor,cifar100/train/vehicles_2/tractor/dozer_s_001529.png,0
239,000073,dolphin,cifar100/train/aquatic_mammals/dolphin/common_dolphin_s_000073.png,0
240,001659,man,cifar100/train/people/man/adam_s_001659.png,0
241,000612,lizard,cifar100/train/reptiles/lizard/banded_gecko_s_000612.png,0
242,001638,house,cifar100/train/large_man-made_outdoor_things/house/boarding_house_s_001638.png,0
243,000047,snail,cifar100/train/non-insect_invertebrates/snail/edible_snail_s_000047.png,0
244,000326,plain,cifar100/train/large_natural_outdoor_scenes/plain/serengeti_s_000326.png,0
245,000372,sea,cifar100/train/large_natural_outdoor_scenes/sea/sea_s_000372.png,0
246,001864,elephant,cifar100/train/large_omnivores_and_herbivores/elephant/elephant_s_001864.png,0
247,000516,pine_tree,cifar100/train/trees/pine_tree/pinon_s_000516.png,0
248,000488,maple_tree,cifar100/train/trees/maple_tree/acer_saccharum_s_000488.png,0
249,000388,hamster,cifar100/train/small_mammals/hamster/cricetus_cricetus_s_000388.png,0
250,001602,crab,cifar100/train/non-insect_invertebrates/crab/crab_s_001602.png,0
251,000702,willow_tree,cifar100/train/trees/willow_tree/willow_tree_s_000702.png,0
252,000315,plate,cifar100/train/food_containers/plate/plate_s_000315.png,0
253,001103,bear,cifar100/train/large_carnivores/bear/bear_s_001103.png,0
254,001378,lawn_mower,cifar100/train/vehicles_2/lawn_mower/lawn_mower_s_001378.png,0
255,002780,plain,cifar100/train/large_natural_outdoor_scenes/plain/serengeti_s_002780.png,0
256,000683,mouse,cifar100/train/small_mammals/mouse/harvest_mouse_s_000683.png,0
257,001848,flatfish,cifar100/train/fish/flatfish/turbot_s_001848.png,0
258,000679,chair,cifar100/train/household_furniture/chair/reclining_chair_s_000679.png,0
259,000721,bear,cifar100/train/large_carnivores/bear/bear_s_000721.png,0
260,002782,plain,cifar100/train/large_natural_outdoor_scenes/plain/serengeti_s_002782.png,0
261,001118,possum,cifar100/train/medium_mammals/possum/opossum_s_001118.png,0
262,000944,skyscraper,cifar100/train/large_man-made_outdoor_things/skyscraper/skyscraper_s_000944.png,0
263,000498,hamster,cifar100/train/small_mammals/hamster/hamster_s_000498.png,0
264,000591,orchid,cifar100/train/flowers/orchid/orchid_s_000591.png,0
265,000275,beetle,cifar100/train/insects/beetle/ladybug_s_000275.png,0
266,000451,tank,cifar100/train/vehicles_2/tank/tank_s_000451.png,0
267,001042,elephant,cifar100/train/large_omnivores_and_herbivores/elephant/indian_elephant_s_001042.png,0
268,001452,streetcar,cifar100/train/vehicles_2/streetcar/streetcar_s_001452.png,0
269,000844,lawn_mower,cifar100/train/vehicles_2/lawn_mower/mower_s_000844.png,0
270,000114,maple_tree,cifar100/train/trees/maple_tree/silver_maple_s_000114.png,0
271,002174,kangaroo,cifar100/train/large_omnivores_and_herbivores/kangaroo/kangaroo_s_002174.png,0
272,000188,tiger,cifar100/train/large_carnivores/tiger/panthera_tigris_s_000188.png,0
273,000826,sunflower,cifar100/train/flowers/sunflower/sunflower_s_000826.png,0
274,001762,oak_tree,cifar100/train/trees/oak_tree/quercus_robur_s_001762.png,0
275,002707,raccoon,cifar100/train/medium_mammals/raccoon/raccoon_s_002707.png,0
276,001316,mouse,cifar100/train/small_mammals/mouse/mus_musculus_s_001316.png,0
277,000048,dolphin,cifar100/train/aquatic_mammals/dolphin/common_dolphin_s_000048.png,0
278,000142,baby,cifar100/train/people/baby/infant_s_000142.png,0
279,002269,pine_tree,cifar100/train/trees/pine_tree/pine_tree_s_002269.png,0
280,000941,motorcycle,cifar100/train/vehicles_1/motorcycle/motorcycle_s_000941.png,0
281,002277,rabbit,cifar100/train/small_mammals/rabbit/rabbit_s_002277.png,0
282,000153,forest,cifar100/train/large_natural_outdoor_scenes/forest/forest_s_000153.png,0
283,000934,hamster,cifar100/train/small_mammals/hamster/golden_hamster_s_000934.png,0
284,001812,pickup_truck,cifar100/train/vehicles_1/pickup_truck/pickup_s_001812.png,0
285,000825,crocodile,cifar100/train/reptiles/crocodile/crocodylus_porosus_s_000825.png,0
286,000078,streetcar,cifar100/train/vehicles_2/streetcar/tram_s_000078.png,0
287,000257,otter,cifar100/train/aquatic_mammals/otter/river_otter_s_000257.png,0
288,001663,raccoon,cifar100/train/medium_mammals/raccoon/raccoon_s_001663.png,0
289,001499,mushroom,cifar100/train/fruit_and_vegetables/mushroom/mushroom_s_001499.png,0
290,001128,porcupine,cifar100/train/medium_mammals/porcupine/hedgehog_s_001128.png,0
291,001637,couch,cifar100/train/household_furniture/couch/couch_s_001637.png,0
292,000027,motorcycle,cifar100/train/vehicles_1/motorcycle/motorcycle_s_000027.png,0
293,001405,tulip,cifar100/train/flowers/tulip/tulip_s_001405.png,0
294,000700,skunk,cifar100/train/medium_mammals/skunk/skunk_s_000700.png,0
295,001842,orchid,cifar100/train/flowers/orchid/orchid_s_001842.png,0
296,001418,bicycle,cifar100/train/vehicles_1/bicycle/bike_s_001418.png,0
297,002968,spider,cifar100/train/non-insect_invertebrates/spider/spider_s_002968.png,0
298,000052,lobster,cifar100/train/non-insect_invertebrates/lobster/lobster_s_000052.png,0
299,001048,beetle,cifar100/train/insects/beetle/tiger_beetle_s_001048.png,0
300,001895,lamp,cifar100/train/household_electrical_devices/lamp/lamp_s_001895.png,0
301,000466,bed,cifar100/train/household_furniture/bed/bed_s_000466.png,0
302,002175,rose,cifar100/train/flowers/rose/rose_s_002175.png,0
303,000128,raccoon,cifar100/train/medium_mammals/raccoon/racoon_s_000128.png,0
304,000245,tulip,cifar100/train/flowers/tulip/tulip_s_000245.png,0
305,001580,snail,cifar100/train/non-insect_invertebrates/snail/garden_snail_s_001580.png,0
306,002180,baby,cifar100/train/people/baby/baby_s_002180.png,0
307,000061,aquarium_fish,cifar100/train/fish/aquarium_fish/cichlid_fish_s_000061.png,0
308,001689,lawn_mower,cifar100/train/vehicles_2/lawn_mower/mower_s_001689.png,0
309,000001,worm,cifar100/train/non-insect_invertebrates/worm/roundworm_s_000001.png,0
310,001003,pickup_truck,cifar100/train/vehicles_1/pickup_truck/pickup_s_001003.png,0
311,001636,keyboard,cifar100/train/household_electrical_devices/keyboard/keyboard_s_001636.png,0
312,000516,bed,cifar100/train/household_furniture/bed/built_in_bed_s_000516.png,0
313,001940,otter,cifar100/train/aquatic_mammals/otter/river_otter_s_001940.png,0
314,000034,elephant,cifar100/train/large_omnivores_and_herbivores/elephant/elephant_s_000034.png,0
315,001590,caterpillar,cifar100/train/insects/caterpillar/caterpillar_s_001590.png,0
316,001125,ray,cifar100/train/fish/ray/stingray_s_001125.png,0
317,000377,lobster,cifar100/train/non-insect_invertebrates/lobster/northern_lobster_s_000377.png,0
318,000109,snake,cifar100/train/reptiles/snake/colubrid_snake_s_000109.png,0
319,002295,crab,cifar100/train/non-insect_invertebrates/crab/crab_s_002295.png,0
320,002085,chimpanzee,cifar100/train/large_omnivores_and_herbivores/chimpanzee/chimp_s_002085.png,0
321,001904,tractor,cifar100/train/vehicles_2/tractor/tractor_s_001904.png,0
322,000730,telephone,cifar100/train/household_electrical_devices/telephone/desk_phone_s_000730.png,0
323,000129,whale,cifar100/train/aquatic_mammals/whale/right_whale_s_000129.png,0
324,001701,leopard,cifar100/train/large_carnivores/leopard/leopard_s_001701.png,0
325,000228,apple,cifar100/train/fruit_and_vegetables/apple/macoun_s_000228.png,0
326,000060,caterpillar,cifar100/train/insects/caterpillar/tussock_caterpillar_s_000060.png,0
327,000023,bicycle,cifar100/train/vehicles_1/bicycle/ordinary_bicycle_s_000023.png,0
328,001207,orchid,cifar100/train/flowers/orchid/orchid_s_001207.png,0
329,001766,bed,cifar100/train/household_furniture/bed/bed_s_001766.png,0
330,000545,couch,cifar100/train/household_furniture/couch/couch_s_000545.png,0
331,000041,butterfly,cifar100/train/insects/butterfly/butterfly_s_000041.png,0
